"lon","lat","koppen","elevation","distance_to_coast","wind","elevation_change_four","elevation_change_eight"
-81.8840579710145,27.536231884058,"Cfa",33.07,37.83,3.62,13.65,17.56
-81.7391304347826,27.536231884058,"Cfa",32.17,40.76,3.72,16.66,16.66
-81.5942028985507,27.536231884058,"Cfa",21.9,45.73,2.46,11.01,12.42
-81.4492753623188,27.536231884058,"Cfa",31.83,52.17,3.82,9.93,9.93
-81.304347826087,27.536231884058,"Cfa",20.74,59.6,3.53,9.5,9.5
-81.1594202898551,27.536231884058,"Cfa",17.53,52.57,3.29,4.13,6.93
-81.0144927536232,27.536231884058,"Cfa",18.56,44.4,3.39,5.62,5.62
-80.8695652173913,27.536231884058,"Cfa",20.82,34.88,3.64,12.13,13.64
-80.7246376811594,27.536231884058,"Cfa",8.69,25.35,3.15,12.13,12.13
-80.5797101449275,27.536231884058,"Cfa",7.15,16.24,3.44,1.54,10.65
-80.4347826086957,27.536231884058,"Cfa",5.64,6.35,3.25,1.19,5.64
-99.7101449275362,27.6811594202899,"BSh",138.51,134.38,3.67,47.16,47.16
-99.5652173913043,27.6811594202899,"BSh",185.67,124.44,4.05,47.16,47.16
-99.4202898550725,27.6811594202899,"BSh",183.03,114.52,4,32.8,32.8
-99.2753623188406,27.6811594202899,"BSh",167.84,104.61,3.92,18.82,18.82
-99.1304347826087,27.6811594202899,"BSh",152.64,94.72,3.98,26.39,83.68
-98.9855072463768,27.6811594202899,"Cfa",175.25,84.85,4.46,61.07,68.82
-98.8405797101449,27.6811594202899,"Cfa",196.98,75.02,4.37,47.09,47.09
-98.695652173913,27.6811594202899,"Cfa",220.46,65.25,4.3,23.48,23.61
-98.5507246376812,27.6811594202899,"Cfa",155.36,55.55,3.92,22.43,40.98
-98.4057971014493,27.6811594202899,"Cfa",132.93,45.98,3.83,40.3,43.39
-98.2608695652174,27.6811594202899,"Cfa",92.63,36.64,3.83,40.3,40.3
-98.1159420289855,27.6811594202899,"Cfa",64.03,27.77,3.8,28.6,35.74
-97.9710144927536,27.6811594202899,"Cfa",39.31,19.99,3.73,24.72,27.03
-97.8260869565217,27.6811594202899,"Cfa",24.8,15.1,3.83,14.51,14.51
-97.6811594202898,27.6811594202899,"Cfa",16.81,16.02,3.84,7.99,7.99
-97.536231884058,27.6811594202899,"Cfa",11.92,11.16,3.84,11.92,11.92
-97.3913043478261,27.6811594202899,"Cfa",7.37,4.84,3.05,4.55,7.37
-82.463768115942,27.6811594202899,"Cfa",7.23,2.08,3.02,9.91,14.86
-82.3188405797101,27.6811594202899,"Cfa",17.14,9.58,3.04,9.91,12.12
-82.1739130434783,27.6811594202899,"Cfa",23.01,17.39,3.61,19.97,19.97
-82.0289855072464,27.6811594202899,"Cfa",42.98,26.47,3.83,19.97,19.97
-81.8840579710145,27.6811594202899,"Cfa",41.3,36.04,4.12,8.23,9.13
-81.7391304347826,27.6811594202899,"Cfa",34.32,45.79,3.97,6.98,12.42
-81.5942028985507,27.6811594202899,"Cfa",32.91,54.19,2.81,11.01,11.01
-81.4492753623188,27.6811594202899,"Cfa",28.75,59.72,3.41,4.16,6.85
-81.304347826087,27.6811594202899,"Cfa",24.46,56.59,3.38,7.05,7.05
-81.1594202898551,27.6811594202899,"Cfa",17.41,47.43,3.18,7.05,7.05
-81.0144927536232,27.6811594202899,"Cfa",19.6,38.68,3.67,3.2,3.2
-80.8695652173913,27.6811594202899,"Cfa",16.4,30.7,2.58,9.22,9.22
-80.7246376811594,27.6811594202899,"Cfa",7.18,22.26,2.4,9.22,13.64
-80.5797101449275,27.6811594202899,"Cfa",7.16,12.82,2.79,0.02,1.53
-80.4347826086957,27.6811594202899,"Cfa",5.65,3.75,2.75,0.01,0.01
-99.8550724637681,27.8260869565217,"BSh",178.14,145.68,3.92,10.21,27.97
-99.7101449275362,27.8260869565217,"BSh",188.35,135.83,3.91,17.76,30.57
-99.5652173913043,27.8260869565217,"BSh",177.71,126.01,3.95,41.21,41.21
-99.4202898550725,27.8260869565217,"BSh",201.62,116.22,3.87,57.62,57.62
-99.2753623188406,27.8260869565217,"BSh",144,106.47,3.7,57.62,57.62
-99.1304347826087,27.8260869565217,"BSh",144.57,96.77,3.89,10.36,39.72
-98.9855072463768,27.8260869565217,"Cfa",140.3,87.14,4.16,35.45,35.45
-98.8405797101449,27.8260869565217,"Cfa",136.99,77.6,4.05,63.96,63.96
-98.695652173913,27.8260869565217,"Cfa",200.95,68.19,4.21,67.72,90.87
-98.5507246376812,27.8260869565217,"Cfa",174.75,58.98,4.19,40.35,40.35
-98.4057971014493,27.8260869565217,"Cfa",134.4,50.08,3.97,40.35,40.35
-98.2608695652174,27.8260869565217,"Cfa",115.1,41.67,3.81,43.54,43.75
-98.1159420289855,27.8260869565217,"Cfa",71.56,34.13,3.76,43.54,65.12
-97.9710144927536,27.8260869565217,"Cfa",45.17,28.16,3.71,26.39,50.07
-97.8260869565217,27.8260869565217,"Cfa",27.56,21.3,3.85,17.61,33.74
-97.6811594202898,27.8260869565217,"Cfa",25.39,11.51,3.83,5.59,6.4
-97.536231884058,27.8260869565217,"Cfa",18.24,2.68,3.05,0.9,3.53
-82.7536231884058,27.8260869565217,"Cfa",1.14,2.66,2.32,19.69,19.69
-82.6086956521739,27.8260869565217,"Cfa",0.1,0.93,3.1,1.04,20.73
-82.3188405797101,27.8260869565217,"Cfa",21.7,5.02,3.07,10.5,11.58
-82.1739130434783,27.8260869565217,"Cfa",29.93,14.94,2.82,25.4,25.4
-82.0289855072464,27.8260869565217,"Cfa",55.33,24.93,4.56,25.4,25.4
-81.8840579710145,27.8260869565217,"Cfa",50.65,34.92,3.8,10.13,11.56
-81.7391304347826,27.8260869565217,"Cfa",56.37,44.92,3.94,16.81,19.36
-81.5942028985507,27.8260869565217,"Cfa",39.56,54.92,3.28,16.81,21.85
-81.4492753623188,27.8260869565217,"Cfa",27.06,60.98,3.37,12.5,12.5
-81.304347826087,27.8260869565217,"Cfa",21.34,52.19,3.58,5.6,5.6
-81.1594202898551,27.8260869565217,"Cfa",16.99,43.61,3.32,4.85,4.85
-81.0144927536232,27.8260869565217,"Cfa",21.84,34.38,3.73,5.87,11.55
-80.8695652173913,27.8260869565217,"Cfa",15.97,25.07,3.47,9.68,11.37
-80.7246376811594,27.8260869565217,"Cfa",6.29,16.59,2.98,9.68,9.68
-80.5797101449275,27.8260869565217,"Cfa",8.96,9.07,2.97,2.67,4.36
-80.4347826086957,27.8260869565217,"Cfa",0,0.4,4.81,0,0
-99.8550724637681,27.9710144927536,"BSh",184.79,147.7,3.81,27.95,27.95
-99.7101449275362,27.9710144927536,"BSh",206.11,138,3.84,21.32,28.4
-99.5652173913043,27.9710144927536,"BSh",218.92,128.35,4.2,41.21,41.21
-99.4202898550725,27.9710144927536,"BSh",178.79,118.75,3.71,32.84,34.79
-99.2753623188406,27.9710144927536,"BSh",145.95,109.22,3.91,32.84,55.67
-99.1304347826087,27.9710144927536,"BSh",134.21,99.79,4.05,29.36,45.79
-98.9855072463768,27.9710144927536,"Cfa",104.85,90.48,3.77,35.45,39.72
-98.8405797101449,27.9710144927536,"Cfa",110.08,81.34,3.97,27.54,90.87
-98.695652173913,27.9710144927536,"Cfa",133.23,72.42,4.13,67.72,67.72
-98.5507246376812,27.9710144927536,"Cfa",169.64,63.82,4.35,28.04,35.24
-98.4057971014493,27.9710144927536,"Cfa",158.85,55.69,4.2,24.45,56.15
-98.2608695652174,27.9710144927536,"Cfa",136.68,48.27,3.87,41.44,65.12
-98.1159420289855,27.9710144927536,"Cfa",95.24,41.6,4.06,41.44,54.63
-97.9710144927536,27.9710144927536,"Cfa",61.3,31.77,3.79,42.31,42.31
-97.8260869565217,27.9710144927536,"Cfa",18.99,22.1,3.69,42.31,42.31
-97.6811594202898,27.9710144927536,"Cfa",19.8,12.95,3.92,14.97,28.9
-97.536231884058,27.9710144927536,"Cfa",17.34,6.72,3.83,7.24,7.24
-97.3913043478261,27.9710144927536,"Cfa",14.71,6.93,3.75,8.48,9.87
-97.2463768115942,27.9710144927536,"Cfa",6.23,6.48,3.89,8.48,8.48
-97.1014492753623,27.9710144927536,"Cfa",4.08,2.36,4.7,2.15,4.6
-82.7536231884058,27.9710144927536,"Cfa",20.83,3.37,2.16,19.69,20.73
-82.463768115942,27.9710144927536,"Cfa",10.12,2.91,2.1,5.89,11.58
-82.3188405797101,27.9710144927536,"Cfa",11.2,8.01,2.21,10.5,10.5
-82.1739130434783,27.9710144927536,"Cfa",31.78,17.5,3.03,7.31,23.55
-82.0289855072464,27.9710144927536,"Cfa",39.09,26.82,3.61,16.24,16.24
-81.8840579710145,27.9710144927536,"Cfa",40.52,36.35,3.53,10.13,15.85
-81.7391304347826,27.9710144927536,"Cfa",44.11,46.08,3.68,12.26,12.26
-81.5942028985507,27.9710144927536,"Cfa",37.01,55.9,3.42,19.3,19.36
-81.4492753623188,27.9710144927536,"Cfa",17.71,56.29,3.13,19.3,21.85
-81.304347826087,27.9710144927536,"Cfa",15.74,47.29,3.52,5.84,7.19
-81.1594202898551,27.9710144927536,"Cfa",21.58,38.78,3.29,5.84,5.97
-81.0144927536232,27.9710144927536,"Cfa",18.82,29.84,2.87,8.53,11.03
-80.8695652173913,27.9710144927536,"Cfa",10.29,21.44,3.42,8.53,11.55
-80.7246376811594,27.9710144927536,"Cfa",4.6,12.68,3.27,5.69,11.37
-80.5797101449275,27.9710144927536,"Cfa",6.9,2.76,2.54,4.09,4.09
-100,28.1159420289855,"BSh",199.03,159.94,3.98,29.97,29.97
-99.8550724637681,28.1159420289855,"BSh",212.74,150.36,3.76,27.95,48.2
-99.7101449275362,28.1159420289855,"BSh",188.32,140.85,3.93,24.42,30.6
-99.5652173913043,28.1159420289855,"BSh",191.59,131.4,3.65,27.33,27.33
-99.4202898550725,28.1159420289855,"BSh",200.98,122.04,3.74,55.09,67.46
-99.2753623188406,28.1159420289855,"BSh",145.89,112.8,3.53,55.09,55.09
-99.1304347826087,28.1159420289855,"BSh",113.49,103.69,3.54,32.4,32.46
-98.9855072463768,28.1159420289855,"Cfa",88.42,94.77,3.45,25.07,45.79
-98.8405797101449,28.1159420289855,"Cfa",82.54,86.08,3.33,27.54,50.69
-98.695652173913,28.1159420289855,"Cfa",88.3,77.7,3.89,44.93,44.93
-98.5507246376812,28.1159420289855,"Cfa",141.6,69.76,4.37,65.42,65.42
-98.4057971014493,28.1159420289855,"Cfa",163.3,62.41,4.36,60.6,87.12
-98.2608695652174,28.1159420289855,"Cfa",102.7,53.72,4.01,60.6,60.6
-98.1159420289855,28.1159420289855,"Cfa",84.3,44.33,3.7,43.69,52.38
-97.9710144927536,28.1159420289855,"Cfa",40.61,35.28,3.74,43.69,54.63
-97.8260869565217,28.1159420289855,"Cfa",48.7,26.9,3.76,29.71,29.71
-97.6811594202898,28.1159420289855,"Cfa",34.77,20.06,3.85,14.97,38.39
-97.536231884058,28.1159420289855,"Cfa",24.58,16.5,3.88,14.34,14.34
-97.3913043478261,28.1159420289855,"Cfa",10.24,12.32,3.66,14.34,14.46
-97.2463768115942,28.1159420289855,"Cfa",8.68,3.47,3.92,2.45,9.1
-96.8115942028985,28.1159420289855,"Cfa",2.17,0.55,4.33,0.98,0.98
-82.7536231884058,28.1159420289855,"Cfa",7.33,1.17,2.34,13.5,13.5
-82.6086956521739,28.1159420289855,"Cfa",8.66,7.29,2.62,7.35,15.02
-82.463768115942,28.1159420289855,"Cfa",16.01,12.81,2.17,7.67,12.79
-82.3188405797101,28.1159420289855,"Cfa",8.48,15.13,2.05,20.32,20.32
-82.1739130434783,28.1159420289855,"Cfa",25.5,21.92,3.05,10.13,13.59
-82.0289855072464,28.1159420289855,"Cfa",35.63,30.37,3.41,10.97,10.97
-81.8840579710145,28.1159420289855,"Cfa",46.6,39.55,2.85,10.97,16.96
-81.7391304347826,28.1159420289855,"Cfa",51.45,49.06,3.82,18.66,18.66
-81.5942028985507,28.1159420289855,"Cfa",32.79,58.43,3.35,18.66,18.66
-81.4492753623188,28.1159420289855,"Cfa",19.44,52.18,2.61,13.35,17.57
-81.304347826087,28.1159420289855,"Cfa",20.12,42.91,3.35,4.38,4.38
-81.1594202898551,28.1159420289855,"Cfa",22.93,33.98,3.18,7.32,7.32
-81.0144927536232,28.1159420289855,"Cfa",15.61,24.95,2.63,7.82,10.43
-80.8695652173913,28.1159420289855,"Cfa",7.79,16.7,2.69,7.82,13.65
-80.7246376811594,28.1159420289855,"Cfa",4.87,7.56,3.17,2.92,5.42
-80.5797101449275,28.1159420289855,"Cfa",2.81,0.9,2.88,4.09,4.09
-100.144927536232,28.2608695652174,"BSh",210.01,172.47,3.31,31.03,31.03
-100,28.2608695652174,"BSh",229,163.02,3.77,30.86,31.22
-99.8550724637681,28.2608695652174,"BSh",198.14,153.63,3.74,33.6,56.84
-99.7101449275362,28.2608695652174,"BSh",164.54,144.33,3.5,33.6,48.2
-99.5652173913043,28.2608695652174,"BSh",170.01,135.13,3.88,21.58,21.58
-99.4202898550725,28.2608695652174,"BSh",177.98,126.05,3.75,44.46,44.46
-99.2753623188406,28.2608695652174,"BSh",133.52,117.12,3.64,44.46,67.46
-99.1304347826087,28.2608695652174,"BSh",110.38,108.38,3.04,29.51,35.51
-98.9855072463768,28.2608695652174,"Cfa",112.38,99.87,3.6,23.96,29.84
-98.8405797101449,28.2608695652174,"Cfa",104.11,91.66,3.51,21.57,21.97
-98.695652173913,28.2608695652174,"Cfa",95.92,83.85,3.54,8.19,28.2
-98.5507246376812,28.2608695652174,"Cfa",76.18,75.92,3.62,65.42,87.12
-98.4057971014493,28.2608695652174,"Cfa",105.49,66.65,3.96,57.81,57.81
-98.2608695652174,28.2608695652174,"Cfa",92.12,57.63,3.7,31.91,71.18
-98.1159420289855,28.2608695652174,"Cfa",74.44,48.99,3.75,37.29,37.29
-97.9710144927536,28.2608695652174,"Cfa",37.15,40.98,3.73,59.87,59.87
-97.8260869565217,28.2608695652174,"Cfa",73.16,34.04,3.88,36.01,38.39
-97.6811594202898,28.2608695652174,"Cfa",47.32,28.94,4.06,25.84,38.85
-97.536231884058,28.2608695652174,"Cfa",24.7,25.47,3.67,17.51,17.51
-97.3913043478261,28.2608695652174,"Cfa",17.78,16.61,3.83,9.58,24.43
-97.2463768115942,28.2608695652174,"Cfa",10.56,8.56,3.7,9.28,16.8
-97.1014492753623,28.2608695652174,"Cfa",9.12,6.65,3.9,8.15,10.72
-96.9565217391304,28.2608695652174,"Cfa",1.69,1.67,4.03,9.28,15.58
-96.8115942028985,28.2608695652174,"Cfa",3.15,1.45,2.66,3.15,7.82
-82.6086956521739,28.2608695652174,"Cfa",10.07,7.89,1.73,13.61,13.61
-82.463768115942,28.2608695652174,"Cfa",23.68,17.65,2.89,13.61,40.04
-82.3188405797101,28.2608695652174,"Cfa",28.8,24.22,2.84,34.92,34.92
-82.1739130434783,28.2608695652174,"Cfa",26.18,29.07,2.35,4.59,9.45
-82.0289855072464,28.2608695652174,"Cfa",29.64,36.01,1.7,6.76,16.96
-81.8840579710145,28.2608695652174,"Cfa",36.4,44.03,3.5,10.2,15.05
-81.7391304347826,28.2608695652174,"Cfa",42.02,52.73,2.29,9.43,12.58
-81.5942028985507,28.2608695652174,"Cfa",34.19,58.63,2.98,15.66,17.26
-81.4492753623188,28.2608695652174,"Cfa",18.53,48.93,2.25,15.66,15.66
-81.304347826087,28.2608695652174,"Cfa",17.52,39.39,2.65,5.56,5.56
-81.1594202898551,28.2608695652174,"Cfa",19.27,30.08,2.71,3.66,3.81
-81.0144927536232,28.2608695652174,"Cfa",21.44,20.58,3.56,16.26,17.22
-80.8695652173913,28.2608695652174,"Cfa",5.18,11.83,2.29,16.26,16.26
-80.7246376811594,28.2608695652174,"Cfa",6.78,2.95,2.74,6.72,6.72
-100.289855072464,28.4057971014493,"BSh",233.46,185.23,3.66,11.06,11.06
-100.144927536232,28.4057971014493,"BSh",241.04,175.9,3.57,31.03,31.03
-100,28.4057971014493,"BSh",254.98,166.64,3.85,57.2,68.49
-99.8550724637681,28.4057971014493,"BSh",197.78,157.47,3.89,57.2,57.2
-99.7101449275362,28.4057971014493,"BSh",189.42,148.41,3.58,24.88,29.17
-99.5652173913043,28.4057971014493,"BSh",167.3,139.48,3.7,22.12,22.12
-99.4202898550725,28.4057971014493,"BSh",140.53,130.7,3.43,37.45,37.45
-99.2753623188406,28.4057971014493,"BSh",141.92,122.11,3.38,16.13,36.06
-99.1304347826087,28.4057971014493,"BSh",139.89,113.75,2.99,29.51,29.51
-98.9855072463768,28.4057971014493,"Cfa",126.08,105.68,3.66,13.81,21.97
-98.8405797101449,28.4057971014493,"Cfa",124.12,97.96,3.75,34.61,34.61
-98.695652173913,28.4057971014493,"Cfa",89.51,88.99,3.52,34.61,34.61
-98.5507246376812,28.4057971014493,"Cfa",108.58,79.99,3.74,43.1,43.1
-98.4057971014493,28.4057971014493,"Cfa",65.48,71.25,3.45,43.1,55.33
-98.2608695652174,28.4057971014493,"Cfa",60.21,62.9,3.73,31.91,45.28
-98.1159420289855,28.4057971014493,"Cfa",41.43,55.09,3.7,55.59,92.37
-97.9710144927536,28.4057971014493,"Cfa",97.02,48.11,4.64,59.87,59.87
-97.8260869565217,28.4057971014493,"Cfa",86.17,42.35,3.86,22.55,49.02
-97.6811594202898,28.4057971014493,"Cfa",63.62,38.35,3.99,24.48,36.14
-97.536231884058,28.4057971014493,"Cfa",42.21,30.29,3.72,19.13,24.43
-97.3913043478261,28.4057971014493,"Cfa",27.36,22.69,3.65,16.76,33.98
-97.2463768115942,28.4057971014493,"Cfa",19.84,17.39,3.85,15.92,24.28
-97.1014492753623,28.4057971014493,"Cfa",17.27,14.69,3.71,8.15,18.49
-96.9565217391304,28.4057971014493,"Cfa",10.97,7.76,3.74,10.97,10.97
-96.8115942028985,28.4057971014493,"Cfa",0,1.12,5.51,11.19,15.33
-96.6666666666667,28.4057971014493,"Cfa",3.23,2.96,3.94,3.21,3.23
-96.5217391304348,28.4057971014493,"Cfa",3.32,1.95,4.45,3.32,3.32
-96.3768115942029,28.4057971014493,"Cfa",0,0.5,5.55,3.32,3.32
-82.6086956521739,28.4057971014493,"Cfa",9.2,4.81,3.11,9.97,22.8
-82.463768115942,28.4057971014493,"Cfa",19.17,14.13,3.07,44.55,44.55
-82.3188405797101,28.4057971014493,"Cfa",63.72,24.01,3.6,44.55,44.55
-82.1739130434783,28.4057971014493,"Cfa",21.59,33.96,2.81,5.53,8.05
-82.0289855072464,28.4057971014493,"Cfa",27.12,43.15,2.01,5.53,9.28
-81.8840579710145,28.4057971014493,"Cfa",32.17,50.13,2.1,5.05,9.85
-81.7391304347826,28.4057971014493,"Cfa",34.95,57.92,2.58,7.07,7.07
-81.5942028985507,28.4057971014493,"Cfa",29.44,55.72,2.97,5.78,12.58
-81.4492753623188,28.4057971014493,"Cfa",24.54,46.34,2.29,6.01,10.68
-81.304347826087,28.4057971014493,"Cfa",23.08,36.84,2.33,5.56,5.56
-81.1594202898551,28.4057971014493,"Cfa",21.12,27.32,2.4,2.6,9.66
-81.0144927536232,28.4057971014493,"Cfa",19.09,17.42,2.33,14.87,16.01
-80.8695652173913,28.4057971014493,"Cfa",4.22,7.79,2.07,14.87,17.22
-80.7246376811594,28.4057971014493,"Cfa",0.06,1.25,4.16,6.72,6.72
-100.289855072464,28.5507246376812,"BSh",244.52,188.96,3.49,11.06,11.06
-100.144927536232,28.5507246376812,"BSh",229.06,179.81,3.47,11.98,11.98
-100,28.5507246376812,"BSh",212.53,170.77,3.63,42.45,42.45
-99.8550724637681,28.5507246376812,"BSh",186.49,161.83,3.76,26.04,68.49
-99.7101449275362,28.5507246376812,"BSh",174.9,153.03,3.56,14.65,22.88
-99.5652173913043,28.5507246376812,"BSh",160.25,144.38,3.47,14.65,29.17
-99.4202898550725,28.5507246376812,"Cfa",148.92,135.92,3.78,9.13,9.13
-99.2753623188406,28.5507246376812,"Cfa",158.05,127.69,3.87,18.28,18.28
-99.1304347826087,28.5507246376812,"Cfa",139.77,119.72,3.45,20.63,20.63
-98.9855072463768,28.5507246376812,"Cfa",119.14,111.34,3.35,20.63,20.75
-98.8405797101449,28.5507246376812,"Cfa",116.07,102.35,3.48,8.05,26.56
-98.695652173913,28.5507246376812,"Cfa",118.13,93.56,3.61,28.62,28.62
-98.5507246376812,28.5507246376812,"Cfa",120.81,85.05,3.77,40.95,55.33
-98.4057971014493,28.5507246376812,"Cfa",79.86,76.89,3.75,40.95,40.95
-98.2608695652174,28.5507246376812,"Cfa",73.13,69.22,3.68,20.3,31.7
-98.1159420289855,28.5507246376812,"Cfa",93.43,62.21,4.1,52,52
-97.9710144927536,28.5507246376812,"Cfa",133.8,56.12,4.01,40.37,92.37
-97.8260869565217,28.5507246376812,"Cfa",99.76,51.27,4.05,34.04,36.14
-97.6811594202898,28.5507246376812,"Cfa",88.1,44.26,4.03,24.48,24.48
-97.536231884058,28.5507246376812,"Cfa",61.34,36.83,3.84,19.13,33.98
-97.3913043478261,28.5507246376812,"Cfa",44.12,30.72,3.79,17.22,24.28
-97.2463768115942,28.5507246376812,"Cfa",35.76,27.04,3.39,19.69,19.69
-97.1014492753623,28.5507246376812,"Cfa",16.07,20.03,2.92,19.69,19.69
-96.9565217391304,28.5507246376812,"Cfa",15.33,11.61,3.64,4.36,15.33
-96.8115942028985,28.5507246376812,"Cfa",11.19,5.06,3.63,11.19,11.19
-96.6666666666667,28.5507246376812,"Cfa",6.44,4.45,3.79,6.44,6.44
-96.5217391304348,28.5507246376812,"Cfa",0,0.14,5.06,6.44,6.44
-96.3768115942029,28.5507246376812,"Cfa",0,4.67,5.74,0,3.32
-96.231884057971,28.5507246376812,"Cfa",0,2.54,5.69,0,0
-96.0869565217391,28.5507246376812,"Cfa",0,1.44,5.71,0,0
-82.6086956521739,28.5507246376812,"Cfa",1.71,2.93,2.45,30.29,30.29
-82.463768115942,28.5507246376812,"Cfa",32,12.89,2.08,30.29,31.72
-82.3188405797101,28.5507246376812,"Cfa",22.36,22.89,2.13,41.36,41.36
-82.1739130434783,28.5507246376812,"Cfa",18.74,32.64,2.93,8.48,8.48
-82.0289855072464,28.5507246376812,"Cfa",27.22,42.47,1.84,8.48,8.48
-81.8840579710145,28.5507246376812,"Cfa",30.75,52.37,3.53,3.57,4.2
-81.7391304347826,28.5507246376812,"Cfa",34.32,62.31,2.79,3.57,4.88
-81.5942028985507,28.5507246376812,"Cfa",35.22,53.4,2.58,7.88,10.68
-81.4492753623188,28.5507246376812,"Cfa",27.34,43.53,2.15,7.88,7.88
-81.304347826087,28.5507246376812,"Cfa",28.16,33.73,2.68,9.64,9.64
-81.1594202898551,28.5507246376812,"Cfa",18.52,24.09,2.57,9.64,9.64
-81.0144927536232,28.5507246376812,"Cfa",11.46,14.95,2.37,8.38,9.66
-80.8695652173913,28.5507246376812,"Cfa",3.08,5.52,2.14,8.38,16.01
-80.7246376811594,28.5507246376812,"Cfa",0.48,0.68,3.82,2.6,3.74
-80.5797101449275,28.5507246376812,"Cfa",0,0.63,4.22,0.48,0.48
-100.434782608696,28.695652173913,"BSh",242.96,202.16,3.62,2.61,2.61
-100.289855072464,28.695652173913,"BSh",241.6,193.13,3.24,0.3,0.3
-100.144927536232,28.695652173913,"BSh",224.57,184.19,3.4,16.81,16.81
-100,28.695652173913,"BSh",174.21,175.37,2.69,16.1,30.86
-99.8550724637681,28.695652173913,"BSh",172.29,166.68,3.51,32.78,32.78
-99.7101449275362,28.695652173913,"BSh",181.59,158.15,3.69,20.16,33.88
-99.5652173913043,28.695652173913,"BSh",175.74,149.8,3.6,39.73,39.73
-99.4202898550725,28.695652173913,"Cfa",195.61,141.66,3.49,17.22,19.54
-99.2753623188406,28.695652173913,"Cfa",183.69,133.69,3.59,33.19,33.19
-99.1304347826087,28.695652173913,"Cfa",150.5,124.71,3.6,33.19,33.19
-98.9855072463768,28.695652173913,"Cfa",147.3,115.89,3.54,29.09,29.09
-98.8405797101449,28.695652173913,"Cfa",126.09,107.28,3.38,33.28,50.3
-98.695652173913,28.695652173913,"Cfa",129.66,98.94,3.54,26.23,29.71
-98.5507246376812,28.695652173913,"Cfa",108.78,90.93,3.56,25.73,25.73
-98.4057971014493,28.695652173913,"Cfa",83.05,83.35,3.53,25.73,29.78
-98.2608695652174,28.695652173913,"Cfa",85.34,76.33,3.6,6.01,55.68
-98.1159420289855,28.695652173913,"Cfa",89.55,70.04,3.67,51.47,51.47
-97.9710144927536,28.695652173913,"Cfa",121.23,64.69,4.32,31.68,31.68
-97.8260869565217,28.695652173913,"Cfa",116.1,58.31,4.27,31.73,31.73
-97.6811594202898,28.695652173913,"Cfa",84.37,50.97,3.82,31.73,31.73
-97.536231884058,28.695652173913,"Cfa",61.29,44.56,3.96,27.59,27.59
-97.3913043478261,28.695652173913,"Cfa",58.24,39.66,4.09,15.68,30.64
-97.2463768115942,28.695652173913,"Cfa",42.56,33.8,3.91,15.68,30
-97.1014492753623,28.695652173913,"Cfa",30.69,25.52,3.99,11.87,17.83
-96.9565217391304,28.695652173913,"Cfa",19.92,18.59,3.83,11.11,20.14
-96.8115942028985,28.695652173913,"Cfa",13.78,11.18,3.73,6.14,17.25
-96.6666666666667,28.695652173913,"Cfa",6.49,1.32,4.42,5.57,5.57
-96.5217391304348,28.695652173913,"Cfa",6.7,3.07,4.08,4.78,5.36
-96.3768115942029,28.695652173913,"Cfa",2.97,0.39,4.24,5.68,8.51
-96.231884057971,28.695652173913,"Cfa",0.71,0.21,5.07,9.27,10.25
-96.0869565217391,28.695652173913,"Cfa",2.39,4.69,4.1,8.57,8.57
-95.9420289855072,28.695652173913,"Cfa",0.88,0.84,5.26,7.45,10.08
-95.7971014492754,28.695652173913,"Cfa",0,0.36,5.79,5.83,5.83
-82.6086956521739,28.695652173913,"Cfa",0.41,1.6,2.38,13.03,24.04
-82.463768115942,28.695652173913,"Cfa",13.44,11.6,3.36,19.92,19.92
-82.3188405797101,28.695652173913,"Cfa",33.36,21.6,2.58,21.63,21.63
-82.1739130434783,28.695652173913,"Cfa",13.06,31.6,1.97,13.28,13.28
-82.0289855072464,28.695652173913,"Cfa",26.34,41.6,2.73,13.28,13.28
-81.8840579710145,28.695652173913,"Cfa",26.6,51.6,3.37,6.18,8.06
-81.7391304347826,28.695652173913,"Cfa",20.42,61.6,3,6.18,6.18
-81.5942028985507,28.695652173913,"Cfa",19.57,51.89,3.43,10.38,16.98
-81.4492753623188,28.695652173913,"Cfa",29.95,41.99,2.36,27.36,27.36
-81.304347826087,28.695652173913,"Cfa",11.56,32.15,2.3,11.01,11.01
-81.1594202898551,28.695652173913,"Cfa",7.33,22.46,2.09,6.86,6.86
-81.0144927536232,28.695652173913,"Cfa",0.47,12.6,4.3,6.86,13.15
-80.8695652173913,28.695652173913,"Cfa",5.66,2.61,3.11,5.3,5.3
-80.7246376811594,28.695652173913,"Cfa",0.36,2.31,2.48,5.3,5.3
-100.434782608696,28.8405797101449,"BSh",240.35,206.55,3.04,24.76,24.76
-100.289855072464,28.8405797101449,"BSh",241.3,197.72,3.43,5.59,5.59
-100.144927536232,28.8405797101449,"BSh",207.76,189,3.2,18.96,18.96
-100,28.8405797101449,"BSh",190.31,180.41,3.31,42.96,44.51
-99.8550724637681,28.8405797101449,"BSh",205.07,171.98,3.43,32.78,50.09
-99.7101449275362,28.8405797101449,"BSh",201.75,163.72,3.41,53.41,53.41
-99.5652173913043,28.8405797101449,"BSh",215.47,155.67,3.47,39.73,39.73
-99.4202898550725,28.8405797101449,"Cfa",178.39,147.07,2.61,71,71
-99.2753623188406,28.8405797101449,"Cfa",176.07,138.23,3.39,9.25,73.32
-99.1304347826087,28.8405797101449,"Cfa",170.63,129.56,3.44,20.13,23.33
